id,split,target,label
2356,train,Legalization of Abortion,NONE
2357,train,Legalization of Abortion,NONE
2358,train,Legalization of Abortion,AGAINST
2359,train,Legalization of Abortion,AGAINST
2360,train,Legalization of Abortion,NONE
2361,train,Legalization of Abortion,FAVOR
2362,train,Legalization of Abortion,NONE
2363,train,Legalization of Abortion,AGAINST
2364,train,Legalization of Abortion,AGAINST
2365,train,Legalization of Abortion,NONE
2366,train,Legalization of Abortion,AGAINST
2367,train,Legalization of Abortion,FAVOR
2368,dev,Legalization of Abortion,FAVOR
2369,train,Legalization of Abortion,AGAINST
2370,train,Legalization of Abortion,AGAINST
2371,train,Legalization of Abortion,NONE
2372,train,Legalization of Abortion,AGAINST
2373,train,Legalization of Abortion,AGAINST
2374,train,Legalization of Abortion,AGAINST
2375,train,Legalization of Abortion,AGAINST
2376,train,Legalization of Abortion,NONE
2377,dev,Legalization of Abortion,AGAINST
2378,train,Legalization of Abortion,NONE
2379,train,Legalization of Abortion,NONE
2380,train,Legalization of Abortion,AGAINST
2381,train,Legalization of Abortion,NONE
2382,train,Legalization of Abortion,AGAINST
2383,train,Legalization of Abortion,AGAINST
2384,train,Legalization of Abortion,AGAINST
2385,train,Legalization of Abortion,NONE
2386,train,Legalization of Abortion,NONE
2387,train,Legalization of Abortion,NONE
2388,train,Legalization of Abortion,NONE
2389,train,Legalization of Abortion,AGAINST
2390,train,Legalization of Abortion,AGAINST
2391,train,Legalization of Abortion,NONE
2392,train,Legalization of Abortion,FAVOR
2393,train,Legalization of Abortion,AGAINST
2394,train,Legalization of Abortion,AGAINST
2395,train,Legalization of Abortion,NONE
2396,train,Legalization of Abortion,NONE
2397,train,Legalization of Abortion,AGAINST
2398,train,Legalization of Abortion,AGAINST
2399,train,Legalization of Abortion,FAVOR
2400,train,Legalization of Abortion,NONE
2401,train,Legalization of Abortion,NONE
2402,train,Legalization of Abortion,AGAINST
2403,train,Legalization of Abortion,NONE
2404,train,Legalization of Abortion,FAVOR
2405,train,Legalization of Abortion,AGAINST
2406,train,Legalization of Abortion,NONE
2407,train,Legalization of Abortion,NONE
2408,train,Legalization of Abortion,NONE
2409,train,Legalization of Abortion,FAVOR
2410,train,Legalization of Abortion,NONE
2411,train,Legalization of Abortion,NONE
2412,train,Legalization of Abortion,AGAINST
2413,train,Legalization of Abortion,FAVOR
2414,train,Legalization of Abortion,AGAINST
2415,train,Legalization of Abortion,AGAINST
2416,train,Legalization of Abortion,AGAINST
2417,train,Legalization of Abortion,FAVOR
2418,train,Legalization of Abortion,FAVOR
2419,train,Legalization of Abortion,FAVOR
2420,train,Legalization of Abortion,AGAINST
2421,train,Legalization of Abortion,NONE
2422,train,Legalization of Abortion,AGAINST
2423,train,Legalization of Abortion,AGAINST
2424,train,Legalization of Abortion,NONE
2425,train,Legalization of Abortion,NONE
2426,train,Legalization of Abortion,AGAINST
2427,train,Legalization of Abortion,FAVOR
2428,train,Legalization of Abortion,NONE
2429,train,Legalization of Abortion,AGAINST
2430,train,Legalization of Abortion,FAVOR
2431,train,Legalization of Abortion,NONE
2432,train,Legalization of Abortion,FAVOR
2433,train,Legalization of Abortion,FAVOR
2434,train,Legalization of Abortion,NONE
2435,train,Legalization of Abortion,AGAINST
2436,train,Legalization of Abortion,NONE
2437,train,Legalization of Abortion,NONE
2438,train,Legalization of Abortion,AGAINST
2439,train,Legalization of Abortion,NONE
2440,train,Legalization of Abortion,FAVOR
2441,train,Legalization of Abortion,NONE
2442,train,Legalization of Abortion,AGAINST
2443,train,Legalization of Abortion,AGAINST
2444,train,Legalization of Abortion,NONE
2445,train,Legalization of Abortion,NONE
2446,train,Legalization of Abortion,NONE
2447,train,Legalization of Abortion,AGAINST
2448,train,Legalization of Abortion,AGAINST
2449,train,Legalization of Abortion,FAVOR
2450,train,Legalization of Abortion,FAVOR
2451,train,Legalization of Abortion,AGAINST
2452,train,Legalization of Abortion,NONE
2453,train,Legalization of Abortion,AGAINST
2454,train,Legalization of Abortion,NONE
2455,train,Legalization of Abortion,AGAINST
2456,train,Legalization of Abortion,AGAINST
2457,train,Legalization of Abortion,NONE
2458,train,Legalization of Abortion,NONE
2459,train,Legalization of Abortion,FAVOR
2460,train,Legalization of Abortion,AGAINST
2461,train,Legalization of Abortion,AGAINST
2462,train,Legalization of Abortion,FAVOR
2463,train,Legalization of Abortion,FAVOR
2464,train,Legalization of Abortion,FAVOR
2465,train,Legalization of Abortion,AGAINST
2466,train,Legalization of Abortion,AGAINST
2467,train,Legalization of Abortion,AGAINST
2468,train,Legalization of Abortion,FAVOR
2469,train,Legalization of Abortion,AGAINST
2470,train,Legalization of Abortion,FAVOR
2471,train,Legalization of Abortion,AGAINST
2472,train,Legalization of Abortion,FAVOR
2473,train,Legalization of Abortion,AGAINST
2474,train,Legalization of Abortion,NONE
2475,train,Legalization of Abortion,NONE
2476,train,Legalization of Abortion,AGAINST
2477,train,Legalization of Abortion,FAVOR
2478,train,Legalization of Abortion,AGAINST
2479,train,Legalization of Abortion,AGAINST
2480,train,Legalization of Abortion,AGAINST
2481,train,Legalization of Abortion,AGAINST
2482,train,Legalization of Abortion,AGAINST
2483,train,Legalization of Abortion,AGAINST
2484,train,Legalization of Abortion,AGAINST
2485,train,Legalization of Abortion,NONE
2486,train,Legalization of Abortion,AGAINST
2487,train,Legalization of Abortion,AGAINST
2488,train,Legalization of Abortion,NONE
2489,train,Legalization of Abortion,AGAINST
2490,train,Legalization of Abortion,NONE
2491,train,Legalization of Abortion,NONE
2492,train,Legalization of Abortion,AGAINST
2493,train,Legalization of Abortion,FAVOR
2494,train,Legalization of Abortion,FAVOR
2495,train,Legalization of Abortion,NONE
2496,train,Legalization of Abortion,FAVOR
2497,train,Legalization of Abortion,FAVOR
2498,train,Legalization of Abortion,NONE
2499,train,Legalization of Abortion,FAVOR
2500,train,Legalization of Abortion,NONE
2501,train,Legalization of Abortion,NONE
2502,train,Legalization of Abortion,NONE
2503,train,Legalization of Abortion,FAVOR
2504,train,Legalization of Abortion,AGAINST
2505,train,Legalization of Abortion,NONE
2506,train,Legalization of Abortion,NONE
2507,train,Legalization of Abortion,FAVOR
2508,train,Legalization of Abortion,NONE
2509,train,Legalization of Abortion,AGAINST
2510,train,Legalization of Abortion,FAVOR
2511,train,Legalization of Abortion,NONE
2512,train,Legalization of Abortion,AGAINST
2513,train,Legalization of Abortion,AGAINST
2514,train,Legalization of Abortion,FAVOR
2515,train,Legalization of Abortion,NONE
2516,train,Legalization of Abortion,AGAINST
2517,train,Legalization of Abortion,FAVOR
2518,train,Legalization of Abortion,AGAINST
2519,train,Legalization of Abortion,FAVOR
2520,train,Legalization of Abortion,AGAINST
2521,train,Legalization of Abortion,AGAINST
2522,train,Legalization of Abortion,AGAINST
2523,train,Legalization of Abortion,AGAINST
2524,train,Legalization of Abortion,AGAINST
2525,train,Legalization of Abortion,AGAINST
2526,train,Legalization of Abortion,AGAINST
2527,train,Legalization of Abortion,AGAINST
2528,train,Legalization of Abortion,AGAINST
2529,train,Legalization of Abortion,AGAINST
2530,train,Legalization of Abortion,AGAINST
2531,train,Legalization of Abortion,AGAINST
2532,train,Legalization of Abortion,AGAINST
2533,train,Legalization of Abortion,AGAINST
2534,train,Legalization of Abortion,AGAINST
2535,train,Legalization of Abortion,AGAINST
2536,train,Legalization of Abortion,AGAINST
2537,train,Legalization of Abortion,AGAINST
2538,train,Legalization of Abortion,AGAINST
2539,train,Legalization of Abortion,AGAINST
2540,train,Legalization of Abortion,AGAINST
2541,train,Legalization of Abortion,AGAINST
2542,train,Legalization of Abortion,AGAINST
2543,train,Legalization of Abortion,NONE
2544,train,Legalization of Abortion,AGAINST
2545,train,Legalization of Abortion,AGAINST
2546,train,Legalization of Abortion,AGAINST
2547,train,Legalization of Abortion,NONE
2548,train,Legalization of Abortion,AGAINST
2549,train,Legalization of Abortion,AGAINST
2550,train,Legalization of Abortion,AGAINST
2551,train,Legalization of Abortion,AGAINST
2552,train,Legalization of Abortion,AGAINST
2553,train,Legalization of Abortion,AGAINST
2554,train,Legalization of Abortion,AGAINST
2555,train,Legalization of Abortion,AGAINST
2556,train,Legalization of Abortion,FAVOR
2557,train,Legalization of Abortion,NONE
2558,train,Legalization of Abortion,AGAINST
2559,train,Legalization of Abortion,AGAINST
2560,train,Legalization of Abortion,AGAINST
2561,train,Legalization of Abortion,AGAINST
2562,train,Legalization of Abortion,AGAINST
2563,train,Legalization of Abortion,AGAINST
2564,train,Legalization of Abortion,AGAINST
2565,train,Legalization of Abortion,AGAINST
2566,train,Legalization of Abortion,AGAINST
2567,train,Legalization of Abortion,AGAINST
2568,train,Legalization of Abortion,FAVOR
2569,train,Legalization of Abortion,AGAINST
2570,train,Legalization of Abortion,FAVOR
2571,train,Legalization of Abortion,FAVOR
2572,train,Legalization of Abortion,FAVOR
2573,train,Legalization of Abortion,AGAINST
2574,train,Legalization of Abortion,AGAINST
2575,train,Legalization of Abortion,AGAINST
2576,train,Legalization of Abortion,AGAINST
2577,train,Legalization of Abortion,FAVOR
2578,train,Legalization of Abortion,AGAINST
2579,train,Legalization of Abortion,AGAINST
2580,train,Legalization of Abortion,AGAINST
2581,train,Legalization of Abortion,AGAINST
2582,train,Legalization of Abortion,AGAINST
2583,train,Legalization of Abortion,AGAINST
2584,train,Legalization of Abortion,AGAINST
2585,train,Legalization of Abortion,NONE
2586,train,Legalization of Abortion,FAVOR
2587,train,Legalization of Abortion,NONE
2588,train,Legalization of Abortion,AGAINST
2589,train,Legalization of Abortion,NONE
2590,train,Legalization of Abortion,FAVOR
2591,train,Legalization of Abortion,AGAINST
2592,train,Legalization of Abortion,FAVOR
2593,train,Legalization of Abortion,AGAINST
2594,train,Legalization of Abortion,AGAINST
2595,train,Legalization of Abortion,AGAINST
2596,train,Legalization of Abortion,AGAINST
2597,train,Legalization of Abortion,AGAINST
2598,train,Legalization of Abortion,FAVOR
2599,train,Legalization of Abortion,NONE
2600,train,Legalization of Abortion,AGAINST
2601,train,Legalization of Abortion,AGAINST
2602,train,Legalization of Abortion,NONE
2603,train,Legalization of Abortion,NONE
2604,train,Legalization of Abortion,NONE
2605,train,Legalization of Abortion,AGAINST
2606,train,Legalization of Abortion,NONE
2607,train,Legalization of Abortion,AGAINST
2608,train,Legalization of Abortion,NONE
2609,train,Legalization of Abortion,NONE
2610,train,Legalization of Abortion,AGAINST
2611,train,Legalization of Abortion,AGAINST
2612,train,Legalization of Abortion,AGAINST
2613,train,Legalization of Abortion,NONE
2614,train,Legalization of Abortion,AGAINST
2615,train,Legalization of Abortion,NONE
2616,train,Legalization of Abortion,AGAINST
2617,train,Legalization of Abortion,NONE
2618,train,Legalization of Abortion,FAVOR
2619,train,Legalization of Abortion,AGAINST
2620,train,Legalization of Abortion,AGAINST
2621,train,Legalization of Abortion,AGAINST
2622,train,Legalization of Abortion,NONE
2623,train,Legalization of Abortion,NONE
2624,train,Legalization of Abortion,NONE
2625,train,Legalization of Abortion,NONE
2626,train,Legalization of Abortion,AGAINST
2627,train,Legalization of Abortion,FAVOR
2628,train,Legalization of Abortion,NONE
2629,train,Legalization of Abortion,AGAINST
2630,train,Legalization of Abortion,AGAINST
2631,train,Legalization of Abortion,NONE
2632,train,Legalization of Abortion,AGAINST
2633,train,Legalization of Abortion,NONE
2634,train,Legalization of Abortion,FAVOR
2635,train,Legalization of Abortion,AGAINST
2636,train,Legalization of Abortion,AGAINST
2637,train,Legalization of Abortion,AGAINST
2638,train,Legalization of Abortion,AGAINST
2639,train,Legalization of Abortion,AGAINST
2640,train,Legalization of Abortion,FAVOR
2641,train,Legalization of Abortion,NONE
2642,train,Legalization of Abortion,AGAINST
2643,train,Legalization of Abortion,FAVOR
2644,train,Legalization of Abortion,AGAINST
2645,train,Legalization of Abortion,AGAINST
2646,train,Legalization of Abortion,AGAINST
2647,train,Legalization of Abortion,AGAINST
2648,train,Legalization of Abortion,NONE
2649,train,Legalization of Abortion,AGAINST
2650,train,Legalization of Abortion,AGAINST
2651,train,Legalization of Abortion,FAVOR
2652,train,Legalization of Abortion,NONE
2653,dev,Legalization of Abortion,NONE
2654,train,Legalization of Abortion,NONE
2655,train,Legalization of Abortion,AGAINST
2656,train,Legalization of Abortion,NONE
2657,train,Legalization of Abortion,AGAINST
2658,train,Legalization of Abortion,NONE
2659,train,Legalization of Abortion,NONE
2660,train,Legalization of Abortion,AGAINST
2661,train,Legalization of Abortion,NONE
2662,train,Legalization of Abortion,NONE
2663,train,Legalization of Abortion,NONE
2664,train,Legalization of Abortion,AGAINST
2665,train,Legalization of Abortion,AGAINST
2666,train,Legalization of Abortion,NONE
2667,train,Legalization of Abortion,NONE
2668,train,Legalization of Abortion,AGAINST
2669,train,Legalization of Abortion,NONE
2670,train,Legalization of Abortion,FAVOR
2671,train,Legalization of Abortion,NONE
2672,train,Legalization of Abortion,NONE
2673,train,Legalization of Abortion,AGAINST
2674,train,Legalization of Abortion,NONE
2675,train,Legalization of Abortion,AGAINST
2676,train,Legalization of Abortion,AGAINST
2677,train,Legalization of Abortion,FAVOR
2678,train,Legalization of Abortion,AGAINST
2679,train,Legalization of Abortion,AGAINST
2680,train,Legalization of Abortion,AGAINST
2681,train,Legalization of Abortion,NONE
2682,train,Legalization of Abortion,FAVOR
2683,train,Legalization of Abortion,NONE
2684,train,Legalization of Abortion,NONE
2685,train,Legalization of Abortion,AGAINST
2686,train,Legalization of Abortion,FAVOR
2687,train,Legalization of Abortion,AGAINST
2688,train,Legalization of Abortion,NONE
2689,train,Legalization of Abortion,NONE
2690,train,Legalization of Abortion,FAVOR
2691,train,Legalization of Abortion,AGAINST
2692,train,Legalization of Abortion,AGAINST
2693,train,Legalization of Abortion,AGAINST
2694,train,Legalization of Abortion,NONE
2695,train,Legalization of Abortion,AGAINST
2696,train,Legalization of Abortion,FAVOR
2697,train,Legalization of Abortion,FAVOR
2698,train,Legalization of Abortion,NONE
2699,train,Legalization of Abortion,FAVOR
2700,train,Legalization of Abortion,AGAINST
2701,train,Legalization of Abortion,AGAINST
2702,train,Legalization of Abortion,NONE
2703,train,Legalization of Abortion,AGAINST
2704,train,Legalization of Abortion,AGAINST
2705,train,Legalization of Abortion,NONE
2706,train,Legalization of Abortion,AGAINST
2707,train,Legalization of Abortion,NONE
2708,train,Legalization of Abortion,AGAINST
2709,train,Legalization of Abortion,NONE
2710,train,Legalization of Abortion,AGAINST
2711,train,Legalization of Abortion,NONE
2712,train,Legalization of Abortion,NONE
2713,train,Legalization of Abortion,NONE
2714,train,Legalization of Abortion,NONE
2715,train,Legalization of Abortion,NONE
2716,train,Legalization of Abortion,FAVOR
2717,train,Legalization of Abortion,NONE
2718,train,Legalization of Abortion,AGAINST
2719,train,Legalization of Abortion,AGAINST
2720,train,Legalization of Abortion,FAVOR
2721,train,Legalization of Abortion,AGAINST
2722,train,Legalization of Abortion,AGAINST
2723,train,Legalization of Abortion,NONE
2724,train,Legalization of Abortion,NONE
2725,train,Legalization of Abortion,FAVOR
2726,train,Legalization of Abortion,AGAINST
2727,train,Legalization of Abortion,AGAINST
2728,train,Legalization of Abortion,AGAINST
2729,train,Legalization of Abortion,AGAINST
2730,train,Legalization of Abortion,AGAINST
2731,train,Legalization of Abortion,NONE
2732,train,Legalization of Abortion,AGAINST
2733,train,Legalization of Abortion,AGAINST
2734,train,Legalization of Abortion,AGAINST
2735,train,Legalization of Abortion,NONE
2736,train,Legalization of Abortion,AGAINST
2737,train,Legalization of Abortion,FAVOR
2738,train,Legalization of Abortion,NONE
2739,train,Legalization of Abortion,FAVOR
2740,train,Legalization of Abortion,AGAINST
2741,train,Legalization of Abortion,NONE
2742,train,Legalization of Abortion,NONE
2743,train,Legalization of Abortion,AGAINST
2744,train,Legalization of Abortion,NONE
2745,train,Legalization of Abortion,AGAINST
2746,train,Legalization of Abortion,NONE
2747,train,Legalization of Abortion,NONE
2748,train,Legalization of Abortion,AGAINST
2749,train,Legalization of Abortion,AGAINST
2750,train,Legalization of Abortion,NONE
2751,train,Legalization of Abortion,NONE
2752,train,Legalization of Abortion,AGAINST
2753,train,Legalization of Abortion,NONE
2754,train,Legalization of Abortion,NONE
2755,train,Legalization of Abortion,AGAINST
2756,train,Legalization of Abortion,AGAINST
2757,train,Legalization of Abortion,AGAINST
2758,train,Legalization of Abortion,AGAINST
2759,train,Legalization of Abortion,NONE
2760,train,Legalization of Abortion,NONE
2761,train,Legalization of Abortion,NONE
2762,train,Legalization of Abortion,AGAINST
2763,train,Legalization of Abortion,NONE
2764,train,Legalization of Abortion,NONE
2765,train,Legalization of Abortion,NONE
2766,train,Legalization of Abortion,AGAINST
2767,train,Legalization of Abortion,NONE
2768,train,Legalization of Abortion,AGAINST
2769,train,Legalization of Abortion,AGAINST
2770,train,Legalization of Abortion,NONE
2771,train,Legalization of Abortion,AGAINST
2772,train,Legalization of Abortion,AGAINST
2773,train,Legalization of Abortion,NONE
2774,train,Legalization of Abortion,NONE
2775,train,Legalization of Abortion,AGAINST
2776,train,Legalization of Abortion,AGAINST
2777,train,Legalization of Abortion,AGAINST
2778,train,Legalization of Abortion,AGAINST
2779,train,Legalization of Abortion,AGAINST
2780,train,Legalization of Abortion,AGAINST
2781,train,Legalization of Abortion,NONE
2782,train,Legalization of Abortion,FAVOR
2783,train,Legalization of Abortion,AGAINST
2784,train,Legalization of Abortion,NONE
2785,train,Legalization of Abortion,AGAINST
2786,train,Legalization of Abortion,AGAINST
2787,train,Legalization of Abortion,AGAINST
2788,train,Legalization of Abortion,AGAINST
2789,train,Legalization of Abortion,NONE
2790,train,Legalization of Abortion,NONE
2791,train,Legalization of Abortion,FAVOR
2792,train,Legalization of Abortion,FAVOR
2793,train,Legalization of Abortion,AGAINST
2794,train,Legalization of Abortion,AGAINST
2795,train,Legalization of Abortion,NONE
2796,train,Legalization of Abortion,FAVOR
2797,train,Legalization of Abortion,FAVOR
2798,train,Legalization of Abortion,FAVOR
2799,train,Legalization of Abortion,AGAINST
2800,train,Legalization of Abortion,AGAINST
2801,train,Legalization of Abortion,FAVOR
2802,train,Legalization of Abortion,FAVOR
2803,train,Legalization of Abortion,FAVOR
2804,train,Legalization of Abortion,NONE
2805,train,Legalization of Abortion,FAVOR
2806,train,Legalization of Abortion,NONE
2807,train,Legalization of Abortion,NONE
2808,train,Legalization of Abortion,NONE
2809,train,Legalization of Abortion,FAVOR
2810,train,Legalization of Abortion,NONE
2811,train,Legalization of Abortion,NONE
2812,train,Legalization of Abortion,FAVOR
2813,train,Legalization of Abortion,AGAINST
2814,train,Legalization of Abortion,AGAINST
2815,train,Legalization of Abortion,AGAINST
2816,train,Legalization of Abortion,FAVOR
2817,train,Legalization of Abortion,AGAINST
2818,train,Legalization of Abortion,FAVOR
2819,train,Legalization of Abortion,FAVOR
2820,train,Legalization of Abortion,AGAINST
2821,train,Legalization of Abortion,FAVOR
2822,train,Legalization of Abortion,AGAINST
2823,train,Legalization of Abortion,NONE
2824,train,Legalization of Abortion,AGAINST
2825,train,Legalization of Abortion,FAVOR
2826,train,Legalization of Abortion,NONE
2827,train,Legalization of Abortion,FAVOR
2828,train,Legalization of Abortion,FAVOR
2829,train,Legalization of Abortion,FAVOR
2830,train,Legalization of Abortion,NONE
2831,train,Legalization of Abortion,NONE
2832,train,Legalization of Abortion,AGAINST
2833,train,Legalization of Abortion,FAVOR
2834,train,Legalization of Abortion,NONE
2835,train,Legalization of Abortion,AGAINST
2836,train,Legalization of Abortion,AGAINST
2837,train,Legalization of Abortion,AGAINST
2838,train,Legalization of Abortion,AGAINST
2839,train,Legalization of Abortion,AGAINST
2840,train,Legalization of Abortion,AGAINST
2841,train,Legalization of Abortion,AGAINST
2842,train,Legalization of Abortion,AGAINST
2843,train,Legalization of Abortion,AGAINST
2844,train,Legalization of Abortion,AGAINST
2845,train,Legalization of Abortion,AGAINST
2846,train,Legalization of Abortion,AGAINST
2847,train,Legalization of Abortion,AGAINST
2848,train,Legalization of Abortion,AGAINST
2849,train,Legalization of Abortion,AGAINST
2850,train,Legalization of Abortion,AGAINST
2851,train,Legalization of Abortion,AGAINST
2852,train,Legalization of Abortion,AGAINST
2853,train,Legalization of Abortion,AGAINST
2854,train,Legalization of Abortion,AGAINST
2855,train,Legalization of Abortion,AGAINST
2856,train,Legalization of Abortion,AGAINST
2857,train,Legalization of Abortion,AGAINST
2858,train,Legalization of Abortion,AGAINST
2859,train,Legalization of Abortion,AGAINST
2860,train,Legalization of Abortion,AGAINST
2861,train,Legalization of Abortion,AGAINST
2862,train,Legalization of Abortion,AGAINST
2863,train,Legalization of Abortion,AGAINST
2864,train,Legalization of Abortion,AGAINST
2865,train,Legalization of Abortion,AGAINST
2866,train,Legalization of Abortion,AGAINST
2867,train,Legalization of Abortion,AGAINST
2868,train,Legalization of Abortion,AGAINST
2869,train,Legalization of Abortion,AGAINST
2870,train,Legalization of Abortion,AGAINST
2871,train,Legalization of Abortion,AGAINST
2872,train,Legalization of Abortion,AGAINST
2873,train,Legalization of Abortion,AGAINST
2874,train,Legalization of Abortion,AGAINST
2875,train,Legalization of Abortion,AGAINST
2876,train,Legalization of Abortion,AGAINST
2877,train,Legalization of Abortion,AGAINST
2878,train,Legalization of Abortion,AGAINST
2879,train,Legalization of Abortion,AGAINST
2880,train,Legalization of Abortion,AGAINST
2881,train,Legalization of Abortion,AGAINST
2882,train,Legalization of Abortion,AGAINST
2883,train,Legalization of Abortion,AGAINST
2884,train,Legalization of Abortion,AGAINST
2885,train,Legalization of Abortion,AGAINST
2886,train,Legalization of Abortion,AGAINST
2887,train,Legalization of Abortion,AGAINST
2888,train,Legalization of Abortion,AGAINST
2889,dev,Legalization of Abortion,AGAINST
2890,train,Legalization of Abortion,AGAINST
2891,train,Legalization of Abortion,AGAINST
2892,train,Legalization of Abortion,AGAINST
2893,train,Legalization of Abortion,AGAINST
2894,train,Legalization of Abortion,AGAINST
2895,train,Legalization of Abortion,AGAINST
2896,train,Legalization of Abortion,AGAINST
2897,train,Legalization of Abortion,AGAINST
2898,train,Legalization of Abortion,AGAINST
2899,train,Legalization of Abortion,AGAINST
2900,train,Legalization of Abortion,AGAINST
2901,train,Legalization of Abortion,AGAINST
2902,train,Legalization of Abortion,AGAINST
2903,train,Legalization of Abortion,AGAINST
2904,train,Legalization of Abortion,AGAINST
2905,train,Legalization of Abortion,AGAINST
2906,train,Legalization of Abortion,AGAINST
2907,train,Legalization of Abortion,AGAINST
2908,train,Legalization of Abortion,AGAINST
2909,train,Legalization of Abortion,AGAINST
2910,train,Legalization of Abortion,AGAINST
2911,train,Legalization of Abortion,AGAINST
2912,train,Legalization of Abortion,AGAINST
2913,train,Legalization of Abortion,AGAINST
2914,train,Legalization of Abortion,AGAINST
10001,test,Atheism,AGAINST
10002,test,Atheism,AGAINST
10003,test,Atheism,AGAINST
10004,test,Atheism,AGAINST
10005,test,Atheism,AGAINST
10006,test,Atheism,AGAINST
10007,test,Atheism,AGAINST
10008,test,Atheism,AGAINST
10009,test,Atheism,AGAINST
10010,test,Atheism,AGAINST
10011,test,Atheism,AGAINST
10012,test,Atheism,AGAINST
10013,test,Atheism,AGAINST
10014,test,Atheism,AGAINST
10015,test,Atheism,AGAINST
10016,test,Atheism,AGAINST
10017,test,Atheism,AGAINST
10018,test,Atheism,AGAINST
10019,test,Atheism,AGAINST
10020,test,Atheism,AGAINST
10021,test,Atheism,AGAINST
10022,test,Atheism,AGAINST
10023,test,Atheism,AGAINST
10024,test,Atheism,AGAINST
10025,test,Atheism,AGAINST
10026,test,Atheism,AGAINST
10027,test,Atheism,AGAINST
10028,test,Atheism,AGAINST
10029,test,Atheism,AGAINST
10030,test,Atheism,AGAINST
10031,test,Atheism,AGAINST
10032,test,Atheism,AGAINST
10033,test,Atheism,AGAINST
10034,test,Atheism,AGAINST
10035,test,Atheism,AGAINST
10036,test,Atheism,AGAINST
10037,test,Atheism,AGAINST
10038,test,Atheism,AGAINST
10039,test,Atheism,AGAINST
10040,test,Atheism,AGAINST
10041,test,Atheism,AGAINST
10042,test,Atheism,AGAINST
10043,test,Atheism,AGAINST
10044,test,Atheism,AGAINST
10045,test,Atheism,AGAINST
10046,test,Atheism,AGAINST
10047,test,Atheism,AGAINST
10048,test,Atheism,AGAINST
10049,test,Atheism,AGAINST
10050,test,Atheism,AGAINST
10051,test,Atheism,AGAINST
10052,test,Atheism,AGAINST
10053,test,Atheism,AGAINST
10054,test,Atheism,AGAINST
10055,test,Atheism,AGAINST
10056,test,Atheism,AGAINST
10057,test,Atheism,AGAINST
10058,test,Atheism,AGAINST
10059,test,Atheism,AGAINST
10060,test,Atheism,AGAINST
10061,test,Atheism,AGAINST
10062,test,Atheism,AGAINST
10063,test,Atheism,AGAINST
10064,test,Atheism,AGAINST
10065,test,Atheism,AGAINST
10066,test,Atheism,AGAINST
10067,test,Atheism,AGAINST
10068,test,Atheism,AGAINST
10069,test,Atheism,AGAINST
10070,test,Atheism,AGAINST
10071,test,Atheism,AGAINST
10072,test,Atheism,FAVOR
10073,test,Atheism,NONE
10074,test,Atheism,AGAINST
10075,test,Atheism,AGAINST
10076,test,Atheism,AGAINST
10077,test,Atheism,AGAINST
10078,test,Atheism,AGAINST
10079,test,Atheism,AGAINST
10080,test,Atheism,FAVOR
10081,test,Atheism,AGAINST
10082,test,Atheism,AGAINST
10083,test,Atheism,AGAINST
10084,test,Atheism,FAVOR
10085,test,Atheism,AGAINST
10086,test,Atheism,AGAINST
10087,test,Atheism,NONE
10088,test,Atheism,AGAINST
10089,test,Atheism,AGAINST
10090,test,Atheism,AGAINST
10091,test,Atheism,AGAINST
10092,test,Atheism,NONE
10093,test,Atheism,NONE
10094,test,Atheism,AGAINST
10095,test,Atheism,NONE
10096,test,Atheism,NONE
10097,test,Atheism,NONE
10098,test,Atheism,NONE
10099,test,Atheism,AGAINST
10100,test,Atheism,AGAINST
10101,test,Atheism,AGAINST
10102,test,Atheism,FAVOR
10103,test,Atheism,NONE
10104,test,Atheism,NONE
10105,test,Atheism,NONE
10106,test,Atheism,AGAINST
10107,test,Atheism,FAVOR
10108,test,Atheism,AGAINST
10109,test,Atheism,AGAINST
10110,test,Atheism,AGAINST
10111,test,Atheism,AGAINST
10112,test,Atheism,AGAINST
10113,test,Atheism,AGAINST
10114,test,Atheism,NONE
10115,test,Atheism,AGAINST
10116,test,Atheism,AGAINST
10117,test,Atheism,NONE
10118,test,Atheism,AGAINST
10119,test,Atheism,FAVOR
10120,test,Atheism,AGAINST
10121,test,Atheism,FAVOR
10122,test,Atheism,FAVOR
10123,test,Atheism,FAVOR
10124,test,Atheism,AGAINST
10125,test,Atheism,AGAINST
10126,test,Atheism,FAVOR
10127,test,Atheism,NONE
10128,test,Atheism,AGAINST
10129,test,Atheism,AGAINST
10130,test,Atheism,NONE
10131,test,Atheism,FAVOR
10132,test,Atheism,AGAINST
10133,test,Atheism,AGAINST
10134,test,Atheism,NONE
10135,test,Atheism,FAVOR
10136,test,Atheism,AGAINST
10137,test,Atheism,AGAINST
10138,test,Atheism,FAVOR
10139,test,Atheism,AGAINST
10140,test,Atheism,FAVOR
10141,test,Atheism,FAVOR
10142,test,Atheism,AGAINST
10143,test,Atheism,AGAINST
10144,test,Atheism,FAVOR
10145,test,Atheism,FAVOR
10146,test,Atheism,FAVOR
10147,test,Atheism,AGAINST
10148,test,Atheism,FAVOR
10149,test,Atheism,AGAINST
10150,test,Atheism,FAVOR
10151,test,Atheism,AGAINST
10152,test,Atheism,AGAINST
10153,test,Atheism,AGAINST
10154,test,Atheism,AGAINST
10155,test,Atheism,NONE
10156,test,Atheism,AGAINST
10157,test,Atheism,NONE
10158,test,Atheism,FAVOR
10159,test,Atheism,NONE
10160,test,Atheism,AGAINST
10161,test,Atheism,NONE
10162,test,Atheism,AGAINST
